parent_category;subcategory;front_de;back_de;front_en;back_en;is_bidirectional
Energie;Energiegeschichte, Mobilität und Energiewende;Welche Rolle spielte die Dampfmaschine?;Die Dampfmaschine wandelte Wärmeenergie in mechanische Arbeit um. Sie unterstützte Bergbau, Produktion, Schifffahrt und Eisenbahn.;What role did the steam engine play?;The steam engine converted heat energy into mechanical work. It supported mining, manufacturing, shipping and railways.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum war Faradays elektromagnetische Induktion wichtig?;Faradays Arbeiten zeigten, wie Bewegung und Magnetfelder elektrische Spannung erzeugen können. Dieses Prinzip ist eine Grundlage elektrischer Generatoren.;Why was Faraday's electromagnetic induction important?;Faraday's work showed how motion and magnetic fields can generate electric voltage. This principle underlies electrical generators.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum war Wechselstromtechnik für Stromnetze wichtig?;Wechselstrom lässt sich mit Transformatoren auf höhere oder niedrigere Spannungen umwandeln. Das erleichterte die Übertragung und Verteilung elektrischer Energie.;Why was AC technology important for power grids?;Alternating current can be transformed to higher or lower voltages using transformers. This made transmitting and distributing electrical energy easier.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum wurde Kohle im 19. Jahrhundert wichtig?;Kohle war energiereich, lagerfähig und für Dampfmaschinen, Eisenproduktion und industrielle Prozesse geeignet. Ihr Einsatz beschleunigte die Industrialisierung.;Why did coal become important in the 19th century?;Coal was energy-dense, storable and well suited to steam engines, iron production and industrial processes. Its use accelerated industrialisation.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum wurde Erdöl für die Mobilität wichtig?;Erdöl kann zu flüssigen Kraftstoffen verarbeitet werden. Diese besitzen eine hohe Energiedichte und eignen sich für Verbrennungsmotoren.;Why did oil become important for mobility?;Crude oil can be processed into liquid fuels. These have a high energy density and are well suited to internal combustion engines.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Was waren die Ölkrisen der 1970er-Jahre?;Politische Konflikte und Förderbeschränkungen führten zu starken Veränderungen und Preissteigerungen auf den Ölmärkten. Die Krisen zeigten die Abhängigkeit von Ölimporten.;What were the oil crises of the 1970s?;Political conflicts and production restrictions led to sharp changes and price rises on oil markets. The crises showed how dependent economies were on oil imports.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Wie funktioniert ein Verbrennungsmotor grundsätzlich?;Ein Verbrennungsmotor wandelt die chemische Energie eines Kraftstoffs durch Verbrennung zunächst in Wärme und Druck und anschließend in mechanische Arbeit um.;How does an internal combustion engine basically work?;An internal combustion engine converts a fuel's chemical energy through combustion first into heat and pressure, and then into mechanical work.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Wie funktioniert ein Elektroauto grundsätzlich?;Ein Elektroauto nutzt elektrische Energie aus einer Batterie. Ein Wechselrichter und ein Elektromotor wandeln sie in mechanische Bewegung um.;How does an electric car basically work?;An electric car uses electrical energy from a battery. An inverter and an electric motor convert it into mechanical motion.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum sind Elektroautos lokal emissionsfrei?;Während der Fahrt stoßen sie am Fahrzeug selbst keine Abgase aus. Für die Gesamtbilanz müssen jedoch Stromerzeugung, Herstellung und Batterie berücksichtigt werden.;Why are electric cars locally emission-free?;While driving, they emit no exhaust gases from the vehicle itself. For the full picture, however, electricity generation, manufacturing and the battery also need to be taken into account.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Was ist Rekuperation?;Rekuperation ist die Rückgewinnung von Bewegungsenergie beim Verzögern. Der Elektromotor arbeitet dabei als Generator und lädt die Batterie teilweise wieder auf.;What is regenerative braking (recuperation)?;Recuperation is recovering kinetic energy while decelerating. The electric motor then works as a generator and partly recharges the battery.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Was ist der Unterschied zwischen Ladeleistung und Ladeenergie?;Ladeleistung wird in kW angegeben und beschreibt die Geschwindigkeit des Ladens. Ladeenergie wird in kWh angegeben und beschreibt die geladene Energiemenge.;What is the difference between charging power and charging energy?;Charging power is given in kW and describes how fast charging happens. Charging energy is given in kWh and describes the amount of energy charged.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Was bedeutet Energiewende?;Energiewende bezeichnet den langfristigen Umbau des Energiesystems, insbesondere den Ausbau erneuerbarer Energien, mehr Effizienz und weniger Treibhausgasemissionen.;What does energy transition mean?;Energy transition refers to the long-term transformation of the energy system, in particular expanding renewable energy, improving efficiency and cutting greenhouse gas emissions.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum verändert die Energiewende den Netzbetrieb?;Erzeugung wird stärker wetterabhängig, dezentraler und räumlich anders verteilt. Dadurch steigen die Anforderungen an Netze, Prognosen, Speicher, Flexibilität und Systemführung.;Why does the energy transition change grid operation?;Generation becomes more weather-dependent, more decentralised and distributed differently in space. This raises the demands on grids, forecasting, storage, flexibility and system operation.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Warum müssen Elektroautos im Stromsystem mitgedacht werden?;Viele Elektroautos können gleichzeitig eine erhebliche Ladeleistung aufnehmen. Gesteuertes Laden kann Lastspitzen vermeiden und die Nutzung erneuerbarer Energie unterstützen.;Why do electric cars need to be factored into the power system?;Many electric cars can draw considerable charging power at the same time. Managed (smart) charging can avoid load peaks and support the use of renewable energy.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Wie viel Energie speichert eine typische Elektroauto-Batterie ungefähr?;Viele Elektroautos liegen grob im Bereich von 40 bis 100 kWh Batteriekapazität. Die genaue Größe hängt vom Fahrzeug ab. Kapazität ist eine Energiemenge in kWh, während die Ladeleistung in kW angegeben wird.;Roughly how much energy does a typical electric car battery store?;Many electric cars roughly fall in the range of 40 to 100 kWh of battery capacity. The exact size depends on the vehicle. Capacity is an amount of energy in kWh, while charging power is given in kW.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Wie vergleicht man ein Elektroauto mit einem Verbrenner beim Energieverbrauch?;Ein Elektroauto nutzt elektrische Energie aus dem Akku und hat im Antrieb meist weniger Umwandlungsverluste. Ein Verbrenner nutzt chemische Energie aus Kraftstoff und verliert viel Wärme. Ein fairer Vergleich muss Strecke, Fahrzeuggröße, Ladeverluste und die Systemgrenze nennen.;How do you compare an electric car with a combustion car in terms of energy use?;An electric car uses electrical energy from its battery and usually has fewer conversion losses in the drivetrain. A combustion car uses chemical energy from fuel and loses a lot as heat. A fair comparison must state the distance, vehicle size, charging losses and the system boundary considered.;0
Energie;Energiegeschichte, Mobilität und Energiewende;Seit wann nutzt der Mensch die wichtigsten Energieträger grob?;Feuer und Holz nutzt der Mensch seit vielen tausend Jahren. Wind- und Wasserkraft treiben seit dem Mittelalter Mühlen an. Kohle wurde mit der Industrialisierung ab dem 18. Jahrhundert entscheidend. Erdöl kam im späten 19. Jahrhundert dazu, Kernkraft ab den 1950er-Jahren. Wind und Sonne wurden ab den 1990er-Jahren im großen Maßstab zur Stromerzeugung ausgebaut.;Since when have humans roughly used the main energy sources?;Humans have used fire and wood for many thousands of years. Wind and water power have driven mills since the Middle Ages. Coal became decisive with industrialisation from the 18th century. Oil was added in the late 19th century, nuclear power from the 1950s. Wind and solar were expanded for electricity generation on a large scale from the 1990s.;0
